Gene_set,Term,P-value,Adjusted P-value,Old P-value,Old adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Regulation Of Immune Effector Process (GO:0002697),0.38200043405187545,0.47530249815729747,0,0,2.210872836719338,2.1275970704384304,CD55
GO_Biological_Process_2023,Regulation Of Leukocyte Migration (GO:0002685),0.38200043405187545,0.47530249815729747,0,0,2.210872836719338,2.1275970704384304,MIA3
GO_Biological_Process_2023,Regulation Of Oxidoreductase Activity (GO:0051341),0.38200043405187545,0.47530249815729747,0,0,2.210872836719338,2.1275970704384304,OXA1L
GO_Biological_Process_2023,Regulation Of Vasculogenesis (GO:2001212),0.38200043405187545,0.47530249815729747,0,0,2.210872836719338,2.1275970704384304,SORD
GO_Biological_Process_2023,Relaxation Of Muscle (GO:0090075),0.38200043405187545,0.47530249815729747,0,0,2.210872836719338,2.1275970704384304,PIK3CA
GO_Biological_Process_2023,Response To UV-A (GO:0070141),0.38200043405187545,0.47530249815729747,0,0,2.210872836719338,2.1275970704384304,OPN3
GO_Biological_Process_2023,Response To Nerve Growth Factor (GO:1990089),0.38200043405187545,0.47530249815729747,0,0,2.210872836719338,2.1275970704384304,MAPT
GO_Biological_Process_2023,Response To Progesterone (GO:0032570),0.38200043405187545,0.47530249815729747,0,0,2.210872836719338,2.1275970704384304,NR1H3
GO_Biological_Process_2023,Substrate-Dependent Cell Migration (GO:0006929),0.38200043405187545,0.47530249815729747,0,0,2.210872836719338,2.1275970704384304,CD2AP
GO_Biological_Process_2023,Synaptic Vesicle Localization (GO:0097479),0.38200043405187545,0.47530249815729747,0,0,2.210872836719338,2.1275970704384304,TMEM230
GO_Biological_Process_2023,Thymus Development (GO:0048538),0.38200043405187545,0.47530249815729747,0,0,2.210872836719338,2.1275970704384304,HES1
GO_Biological_Process_2023,Vascular Endothelial Growth Factor Signaling Pathway (GO:0038084),0.38200043405187545,0.47530249815729747,0,0,2.210872836719338,2.1275970704384304,PIK3CA
GO_Biological_Process_2023,Heterochromatin Organization (GO:0070828),0.3911357795807293,0.4850030104900382,0,0,1.5161790017211705,1.423238012664342,LMNA;TRIP12
GO_Biological_Process_2023,Negative Regulation Of Endothelial Cell Migration (GO:0010596),0.3911357795807293,0.4850030104900382,0,0,1.5161790017211705,1.423238012664342,SP100;STC1
GO_Biological_Process_2023,Positive Regulation Of Production Of Molecular Mediator Of Immune Response (GO:0002702),0.3911357795807293,0.4850030104900382,0,0,1.5161790017211705,1.423238012664342,SLC7A5;FFAR2
GO_Biological_Process_2023,Positive Regulation Of Protein Tyrosine Kinase Activity (GO:0061098),0.3911357795807293,0.4850030104900382,0,0,1.5161790017211705,1.423238012664342,DLG3;ADRA2A
GO_Biological_Process_2023,Positive Regulation Of Receptor Signaling Pathway Via JAK-STAT (GO:0046427),0.3911357795807293,0.4850030104900382,0,0,1.5161790017211705,1.423238012664342,HES1;PRLR
GO_Biological_Process_2023,Protein Acylation (GO:0043543),0.3911357795807293,0.4850030104900382,0,0,1.5161790017211705,1.423238012664342,ING5;ZDHHC9
GO_Biological_Process_2023,Regulation Of Neurotransmitter Secretion (GO:0046928),0.3911357795807293,0.4850030104900382,0,0,1.5161790017211705,1.423238012664342,PNKD;MYOF
GO_Biological_Process_2023,Regulation Of Ossification (GO:0030278),0.3911357795807293,0.4850030104900382,0,0,1.5161790017211705,1.423238012664342,ECM1;NBR1
GO_Biological_Process_2023,Regulation Of p38MAPK Cascade (GO:1900744),0.3911357795807293,0.4850030104900382,0,0,1.5161790017211705,1.423238012664342,DLG1;SORD
GO_Biological_Process_2023,Response To cAMP (GO:0051591),0.3911357795807293,0.4850030104900382,0,0,1.5161790017211705,1.423238012664342,IGFBP5;STAT1
GO_Biological_Process_2023,Regulation Of MAP Kinase Activity (GO:0043405),0.3922812905193234,0.48625695902155697,0,0,1.2286163522012579,1.1497098414000266,ERBB2;NF1;CD24;TRIB2;ADRA2A
GO_Biological_Process_2023,Phosphatidylinositol-Mediated Signaling (GO:0048015),0.3927273787601222,0.4866433684123033,0,0,1.3492393956036939,1.2610525697551627,PIK3CA;ERBB2;NF1
GO_Biological_Process_2023,Positive Regulation Of Interleukin-1 Production (GO:0032732),0.40258237451737955,0.4924277876552209,0,0,1.3267143933685004,1.2071184486010476,TMED10;S100A13;NAIP
GO_Biological_Process_2023,Digestive Tract Development (GO:0048565),0.4040322259457106,0.4924277876552209,0,0,1.4740210843373494,1.3358472868575417,CHD8;COBL
GO_Biological_Process_2023,Negative Regulation Of DNA Metabolic Process (GO:0051053),0.4040322259457106,0.4924277876552209,0,0,1.4740210843373494,1.3358472868575417,TERF2IP;RAD17
GO_Biological_Process_2023,Positive Regulation Of Bone Mineralization (GO:0030501),0.4040322259457106,0.4924277876552209,0,0,1.4740210843373494,1.3358472868575417,TFAP2A;ISG15
GO_Biological_Process_2023,Regulation Of Protein Tyrosine Kinase Activity (GO:0061097),0.4040322259457106,0.4924277876552209,0,0,1.4740210843373494,1.3358472868575417,SH3BP5L;DLG3
GO_Biological_Process_2023,Regulation Of Telomere Maintenance (GO:0032204),0.4040322259457106,0.4924277876552209,0,0,1.4740210843373494,1.3358472868575417,TINF2;TERF2IP
GO_Biological_Process_2023,COPII-coated Vesicle Cargo Loading (GO:0090110),0.404465121003391,0.4924277876552209,0,0,2.0407478150141807,1.847264052717362,MIA3
GO_Biological_Process_2023,L-glutamate Transmembrane Transport (GO:0015813),0.404465121003391,0.4924277876552209,0,0,2.0407478150141807,1.847264052717362,SLC1A2
GO_Biological_Process_2023,"RNA Phosphodiester Bond Hydrolysis, Endonucleolytic (GO:0090502)",0.404465121003391,0.4924277876552209,0,0,2.0407478150141807,1.847264052717362,KHNYN
GO_Biological_Process_2023,Aorta Development (GO:0035904),0.404465121003391,0.4924277876552209,0,0,2.0407478150141807,1.847264052717362,HECTD1
GO_Biological_Process_2023,Cellular Response To ATP (GO:0071318),0.404465121003391,0.4924277876552209,0,0,2.0407478150141807,1.847264052717362,HSP90B1
GO_Biological_Process_2023,Centromere Complex Assembly (GO:0034508),0.404465121003391,0.4924277876552209,0,0,2.0407478150141807,1.847264052717362,CENPF
GO_Biological_Process_2023,Ceramide Catabolic Process (GO:0046514),0.404465121003391,0.4924277876552209,0,0,2.0407478150141807,1.847264052717362,HEXB
GO_Biological_Process_2023,Copper Ion Homeostasis (GO:0055070),0.404465121003391,0.4924277876552209,0,0,2.0407478150141807,1.847264052717362,COMMD1
GO_Biological_Process_2023,Detection Of Mechanical Stimulus Involved In Sensory Perception (GO:0050974),0.404465121003391,0.4924277876552209,0,0,2.0407478150141807,1.847264052717362,HPN
GO_Biological_Process_2023,Electron Transport Chain (GO:0022900),0.404465121003391,0.4924277876552209,0,0,2.0407478150141807,1.847264052717362,DHRS2
GO_Biological_Process_2023,Embryonic Cranial Skeleton Morphogenesis (GO:0048701),0.404465121003391,0.4924277876552209,0,0,2.0407478150141807,1.847264052717362,TFAP2A
GO_Biological_Process_2023,Establishment Of Apical/Basal Cell Polarity (GO:0035089),0.404465121003391,0.4924277876552209,0,0,2.0407478150141807,1.847264052717362,SLC9A3R1
GO_Biological_Process_2023,Glucosamine-Containing Compound Metabolic Process (GO:1901071),0.404465121003391,0.4924277876552209,0,0,2.0407478150141807,1.847264052717362,CHST1
GO_Biological_Process_2023,Hyaluronan Metabolic Process (GO:0030212),0.404465121003391,0.4924277876552209,0,0,2.0407478150141807,1.847264052717362,CD44
GO_Biological_Process_2023,Icosanoid Transport (GO:0071715),0.404465121003391,0.4924277876552209,0,0,2.0407478150141807,1.847264052717362,ABCC11
GO_Biological_Process_2023,"Maturation Of LSU-rRNA From Tricistronic rRNA Transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000463)",0.404465121003391,0.4924277876552209,0,0,2.0407478150141807,1.847264052717362,NIFK
GO_Biological_Process_2023,Membrane Repolarization During Action Potential (GO:0086011),0.404465121003391,0.4924277876552209,0,0,2.0407478150141807,1.847264052717362,KCNE4
GO_Biological_Process_2023,Microvillus Assembly (GO:0030033),0.404465121003391,0.4924277876552209,0,0,2.0407478150141807,1.847264052717362,SLC9A3R1
GO_Biological_Process_2023,Mitotic intra-S DNA Damage Checkpoint Signaling (GO:0031573),0.404465121003391,0.4924277876552209,0,0,2.0407478150141807,1.847264052717362,RAD17
GO_Biological_Process_2023,Monosaccharide Transmembrane Transport (GO:0015749),0.404465121003391,0.4924277876552209,0,0,2.0407478150141807,1.847264052717362,SLC50A1
GO_Biological_Process_2023,Myotube Cell Development (GO:0014904),0.404465121003391,0.4924277876552209,0,0,2.0407478150141807,1.847264052717362,RYR1
GO_Biological_Process_2023,Negative Regulation Of Defense Response To Virus (GO:0050687),0.404465121003391,0.4924277876552209,0,0,2.0407478150141807,1.847264052717362,TSPAN6
GO_Biological_Process_2023,Negative Regulation Of Receptor Signaling Pathway Via STAT (GO:1904893),0.404465121003391,0.4924277876552209,0,0,2.0407478150141807,1.847264052717362,PTPRT
GO_Biological_Process_2023,Positive Regulation Of Endothelial Cell Chemotaxis (GO:2001028),0.404465121003391,0.4924277876552209,0,0,2.0407478150141807,1.847264052717362,SMOC2
GO_Biological_Process_2023,Positive Regulation Of Histone Acetylation (GO:0035066),0.404465121003391,0.4924277876552209,0,0,2.0407478150141807,1.847264052717362,SF3B1
GO_Biological_Process_2023,Positive Regulation Of Lyase Activity (GO:0051349),0.404465121003391,0.4924277876552209,0,0,2.0407478150141807,1.847264052717362,NF1
GO_Biological_Process_2023,"Positive Regulation Of Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:1900153)",0.404465121003391,0.4924277876552209,0,0,2.0407478150141807,1.847264052717362,TOB1
GO_Biological_Process_2023,Positive Regulation Of Sprouting Angiogenesis (GO:1903672),0.404465121003391,0.4924277876552209,0,0,2.0407478150141807,1.847264052717362,S100A1
GO_Biological_Process_2023,Positive Regulation Of Transporter Activity (GO:0032411),0.404465121003391,0.4924277876552209,0,0,2.0407478150141807,1.847264052717362,NR1H3
GO_Biological_Process_2023,Post-Translational Protein Targeting To Endoplasmic Reticulum Membrane (GO:0006620),0.404465121003391,0.4924277876552209,0,0,2.0407478150141807,1.847264052717362,GET3
GO_Biological_Process_2023,Prostanoid Biosynthetic Process (GO:0046457),0.404465121003391,0.4924277876552209,0,0,2.0407478150141807,1.847264052717362,PTGES
GO_Biological_Process_2023,Regulation Of Branching Involved In Ureteric Bud Morphogenesis (GO:0090189),0.404465121003391,0.4924277876552209,0,0,2.0407478150141807,1.847264052717362,TACSTD2
GO_Biological_Process_2023,Regulation Of Cell Fate Specification (GO:0042659),0.404465121003391,0.4924277876552209,0,0,2.0407478150141807,1.847264052717362,MTA3
GO_Biological_Process_2023,Regulation Of Cholesterol Storage (GO:0010885),0.404465121003391,0.4924277876552209,0,0,2.0407478150141807,1.847264052717362,NR1H3
GO_Biological_Process_2023,Regulation Of Endothelial Cell Chemotaxis (GO:2001026),0.404465121003391,0.4924277876552209,0,0,2.0407478150141807,1.847264052717362,SMOC2
GO_Biological_Process_2023,Regulation Of Neuron Projection Arborization (GO:0150011),0.404465121003391,0.4924277876552209,0,0,2.0407478150141807,1.847264052717362,MAP3K13
GO_Biological_Process_2023,Regulation Of Non-Canonical Wnt Signaling Pathway (GO:2000050),0.404465121003391,0.4924277876552209,0,0,2.0407478150141807,1.847264052717362,SFRP4
GO_Biological_Process_2023,Regulation Of Sensory Perception Of Pain (GO:0051930),0.404465121003391,0.4924277876552209,0,0,2.0407478150141807,1.847264052717362,MGLL
GO_Biological_Process_2023,Regulation Of Superoxide Anion Generation (GO:0032928),0.404465121003391,0.4924277876552209,0,0,2.0407478150141807,1.847264052717362,MAPT
GO_Biological_Process_2023,Renal Water Homeostasis (GO:0003091),0.404465121003391,0.4924277876552209,0,0,2.0407478150141807,1.847264052717362,WFS1
GO_Biological_Process_2023,Response To Muscle Stretch (GO:0035994),0.404465121003391,0.4924277876552209,0,0,2.0407478150141807,1.847264052717362,PIK3CA
GO_Biological_Process_2023,Striated Muscle Cell Development (GO:0055002),0.404465121003391,0.4924277876552209,0,0,2.0407478150141807,1.847264052717362,SDC1
GO_Biological_Process_2023,Synaptonemal Complex Assembly (GO:0007130),0.404465121003391,0.4924277876552209,0,0,2.0407478150141807,1.847264052717362,SYCP2
GO_Biological_Process_2023,Synaptonemal Complex Organization (GO:0070193),0.404465121003391,0.4924277876552209,0,0,2.0407478150141807,1.847264052717362,SYCP2
GO_Biological_Process_2023,tRNA 5'-End Processing (GO:0099116),0.404465121003391,0.4924277876552209,0,0,2.0407478150141807,1.847264052717362,PRORP
GO_Biological_Process_2023,Ubiquinone Metabolic Process (GO:0006743),0.404465121003391,0.4924277876552209,0,0,2.0407478150141807,1.847264052717362,COQ8A
GO_Biological_Process_2023,Positive Regulation Of T Cell Proliferation (GO:0042102),0.4123908326903434,0.501739871012571,0,0,1.304927915796756,1.1558839508981282,PNP;IL6ST;CD24
GO_Biological_Process_2023,Positive Regulation Of Cysteine-Type Endopeptidase Activity (GO:2001056),0.4123908326903434,0.501739871012571,0,0,1.304927915796756,1.1558839508981282,PERP;TNFSF10;CYCS
GO_Biological_Process_2023,Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050730),0.414273735666476,0.5036923365505123,0,0,1.2341716650882177,1.087587030902917,PDCL3;ARHGEF2;PAK2;CD44
GO_Biological_Process_2023,Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014066),0.414273735666476,0.5036923365505123,0,0,1.2341716650882177,1.087587030902917,DDR1;BECN1;SLC9A3R1;STAMBP
GO_Biological_Process_2023,DNA Duplex Unwinding (GO:0032508),0.41679615499313294,0.5050637916979349,0,0,1.4341419732985998,1.2551008406440816,DHX9;DDX1
GO_Biological_Process_2023,Acylglycerol Metabolic Process (GO:0006639),0.41679615499313294,0.5050637916979349,0,0,1.4341419732985998,1.2551008406440816,APOC1;MGLL
GO_Biological_Process_2023,Negative Regulation Of Lymphocyte Proliferation (GO:0050672),0.41679615499313294,0.5050637916979349,0,0,1.4341419732985998,1.2551008406440816,SDC4;VTCN1
GO_Biological_Process_2023,"Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:0000288)",0.41679615499313294,0.5050637916979349,0,0,1.4341419732985998,1.2551008406440816,EXOSC5;TUT7
GO_Biological_Process_2023,Positive Regulation Of Cytokinesis (GO:0032467),0.41679615499313294,0.5050637916979349,0,0,1.4341419732985998,1.2551008406440816,CDCA8;PKP4
GO_Biological_Process_2023,Positive Regulation Of Lymphocyte Differentiation (GO:0045621),0.41679615499313294,0.5050637916979349,0,0,1.4341419732985998,1.2551008406440816,ACTL6A;RHOH
GO_Biological_Process_2023,Positive Regulation Of Response To Biotic Stimulus (GO:0002833),0.41679615499313294,0.5050637916979349,0,0,1.4341419732985998,1.2551008406440816,PLSCR1;DHX9
GO_Biological_Process_2023,protein-DNA Complex Assembly (GO:0065004),0.41679615499313294,0.5050637916979349,0,0,1.4341419732985998,1.2551008406440816,SUPT16H;BAZ1A
GO_Biological_Process_2023,Regulation Of Monoatomic Cation Transmembrane Transport (GO:1904062),0.41679615499313294,0.5050637916979349,0,0,1.4341419732985998,1.2551008406440816,DLG1;NEDD4L
GO_Biological_Process_2023,Synaptic Vesicle Endocytosis (GO:0048488),0.41679615499313294,0.5050637916979349,0,0,1.4341419732985998,1.2551008406440816,GAK;AP2B1
GO_Biological_Process_2023,Regulation Of Tyrosine Phosphorylation Of STAT Protein (GO:0042509),0.4221479643371961,0.5088638819805147,0,0,1.2838442278241,1.1071864917814638,HES1;PARP9;IL6ST
GO_Biological_Process_2023,3'-UTR-mediated mRNA Destabilization (GO:0061158),0.4261137918406684,0.5088638819805147,0,0,1.8949263678383317,1.6164647615441803,RBM24
GO_Biological_Process_2023,3'-Phosphoadenosine 5'-Phosphosulfate Metabolic Process (GO:0050427),0.4261137918406684,0.5088638819805147,0,0,1.8949263678383317,1.6164647615441803,SULT2B1
GO_Biological_Process_2023,B Cell Activation Involved In Immune Response (GO:0002312),0.4261137918406684,0.5088638819805147,0,0,1.8949263678383317,1.6164647615441803,EXOSC6
GO_Biological_Process_2023,DNA Alkylation (GO:0006305),0.4261137918406684,0.5088638819805147,0,0,1.8949263678383317,1.6164647615441803,DNMT3A
GO_Biological_Process_2023,DNA Double-Strand Break Processing (GO:0000729),0.4261137918406684,0.5088638819805147,0,0,1.8949263678383317,1.6164647615441803,SETMAR
GO_Biological_Process_2023,DNA-templated Transcription Termination (GO:0006353),0.4261137918406684,0.5088638819805147,0,0,1.8949263678383317,1.6164647615441803,PRMT5
GO_Biological_Process_2023,L-glutamate Import (GO:0051938),0.4261137918406684,0.5088638819805147,0,0,1.8949263678383317,1.6164647615441803,SLC1A2
GO_Biological_Process_2023,N-acetylglucosamine Metabolic Process (GO:0006044),0.4261137918406684,0.5088638819805147,0,0,1.8949263678383317,1.6164647615441803,CHST1
GO_Biological_Process_2023,Adenylate Cyclase-Activating Adrenergic Receptor Signaling Pathway (GO:0071880),0.4261137918406684,0.5088638819805147,0,0,1.8949263678383317,1.6164647615441803,ADRA2A
GO_Biological_Process_2023,Cardiac Myofibril Assembly (GO:0055003),0.4261137918406684,0.5088638819805147,0,0,1.8949263678383317,1.6164647615441803,OBSL1
GO_Biological_Process_2023,Dendritic Cell Chemotaxis (GO:0002407),0.4261137918406684,0.5088638819805147,0,0,1.8949263678383317,1.6164647615441803,TRPM4
GO_Biological_Process_2023,High-Density Lipoprotein Particle Remodeling (GO:0034375),0.4261137918406684,0.5088638819805147,0,0,1.8949263678383317,1.6164647615441803,APOC1
GO_Biological_Process_2023,Innate Immune Response-Activating Signaling Pathway (GO:0002758),0.4261137918406684,0.5088638819805147,0,0,1.8949263678383317,1.6164647615441803,NAIP
GO_Biological_Process_2023,Melanosome Transport (GO:0032402),0.4261137918406684,0.5088638819805147,0,0,1.8949263678383317,1.6164647615441803,MREG
GO_Biological_Process_2023,Negative Regulation Of DNA Replication (GO:0008156),0.4261137918406684,0.5088638819805147,0,0,1.8949263678383317,1.6164647615441803,RAD17
GO_Biological_Process_2023,Negative Regulation Of Biosynthetic Process (GO:0009890),0.4261137918406684,0.5088638819805147,0,0,1.8949263678383317,1.6164647615441803,ABCD1
GO_Biological_Process_2023,Negative Regulation Of Cell-Substrate Junction Organization (GO:0150118),0.4261137918406684,0.5088638819805147,0,0,1.8949263678383317,1.6164647615441803,APOD
GO_Biological_Process_2023,Negative Regulation Of Epithelial Cell Differentiation (GO:0030857),0.4261137918406684,0.5088638819805147,0,0,1.8949263678383317,1.6164647615441803,SORD
GO_Biological_Process_2023,Negative Regulation Of Focal Adhesion Assembly (GO:0051895),0.4261137918406684,0.5088638819805147,0,0,1.8949263678383317,1.6164647615441803,APOD
GO_Biological_Process_2023,Negative Regulation Of Macrophage Activation (GO:0043031),0.4261137918406684,0.5088638819805147,0,0,1.8949263678383317,1.6164647615441803,NR1H3
GO_Biological_Process_2023,Negative Regulation Of Platelet Activation (GO:0010544),0.4261137918406684,0.5088638819805147,0,0,1.8949263678383317,1.6164647615441803,CD9
GO_Biological_Process_2023,Negative Regulation Of Release Of Cytochrome C From Mitochondria (GO:0090201),0.4261137918406684,0.5088638819805147,0,0,1.8949263678383317,1.6164647615441803,PPIF
GO_Biological_Process_2023,Negative Regulation Of Synaptic Transmission (GO:0050805),0.4261137918406684,0.5088638819805147,0,0,1.8949263678383317,1.6164647615441803,SHANK2
GO_Biological_Process_2023,Negative Regulation Of Telomere Maintenance (GO:0032205),0.4261137918406684,0.5088638819805147,0,0,1.8949263678383317,1.6164647615441803,TERF2IP
GO_Biological_Process_2023,Pigment Granule Transport (GO:0051904),0.4261137918406684,0.5088638819805147,0,0,1.8949263678383317,1.6164647615441803,MREG
GO_Biological_Process_2023,Polyol Biosynthetic Process (GO:0046173),0.4261137918406684,0.5088638819805147,0,0,1.8949263678383317,1.6164647615441803,CYP27A1
GO_Biological_Process_2023,Positive Regulation Of Endothelial Cell Apoptotic Process (GO:2000353),0.4261137918406684,0.5088638819805147,0,0,1.8949263678383317,1.6164647615441803,PDCD4
GO_Biological_Process_2023,Positive Regulation Of Immunoglobulin Mediated Immune Response (GO:0002891),0.4261137918406684,0.5088638819805147,0,0,1.8949263678383317,1.6164647615441803,NECTIN2
GO_Biological_Process_2023,Positive Regulation Of Mitotic Sister Chromatid Separation (GO:1901970),0.4261137918406684,0.5088638819805147,0,0,1.8949263678383317,1.6164647615441803,CDCA8
GO_Biological_Process_2023,Positive Regulation Of Transmembrane Transport (GO:0034764),0.4261137918406684,0.5088638819805147,0,0,1.8949263678383317,1.6164647615441803,SLC38A1
GO_Biological_Process_2023,Receptor Catabolic Process (GO:0032801),0.4261137918406684,0.5088638819805147,0,0,1.8949263678383317,1.6164647615441803,KIF16B
GO_Biological_Process_2023,Regulation Of Activin Receptor Signaling Pathway (GO:0032925),0.4261137918406684,0.5088638819805147,0,0,1.8949263678383317,1.6164647615441803,ACVR1B
GO_Biological_Process_2023,Regulation Of Bicellular Tight Junction Assembly (GO:2000810),0.4261137918406684,0.5088638819805147,0,0,1.8949263678383317,1.6164647615441803,F11R
GO_Biological_Process_2023,Regulation Of mRNA Metabolic Process (GO:1903311),0.4261137918406684,0.5088638819805147,0,0,1.8949263678383317,1.6164647615441803,DHX9
GO_Biological_Process_2023,Regulation Of Monocyte Differentiation (GO:0045655),0.4261137918406684,0.5088638819805147,0,0,1.8949263678383317,1.6164647615441803,FOXP1
GO_Biological_Process_2023,Regulation Of Multicellular Organism Growth (GO:0040014),0.4261137918406684,0.5088638819805147,0,0,1.8949263678383317,1.6164647615441803,STAT5A
GO_Biological_Process_2023,Regulation Of rRNA Processing (GO:2000232),0.4261137918406684,0.5088638819805147,0,0,1.8949263678383317,1.6164647615441803,HEATR1
GO_Biological_Process_2023,Regulation Of Systemic Arterial Blood Pressure (GO:0003073),0.4261137918406684,0.5088638819805147,0,0,1.8949263678383317,1.6164647615441803,GSK3A
GO_Biological_Process_2023,Retrograde Axonal Transport (GO:0008090),0.4261137918406684,0.5088638819805147,0,0,1.8949263678383317,1.6164647615441803,APEX1
GO_Biological_Process_2023,Stem Cell Development (GO:0048864),0.4261137918406684,0.5088638819805147,0,0,1.8949263678383317,1.6164647615441803,TAPT1
GO_Biological_Process_2023,tRNA Wobble Base Modification (GO:0002097),0.4261137918406684,0.5088638819805147,0,0,1.8949263678383317,1.6164647615441803,ELP2
GO_Biological_Process_2023,tRNA Wobble Uridine Modification (GO:0002098),0.4261137918406684,0.5088638819805147,0,0,1.8949263678383317,1.6164647615441803,ELP2
GO_Biological_Process_2023,Vasodilation (GO:0042311),0.4261137918406684,0.5088638819805147,0,0,1.8949263678383317,1.6164647615441803,KLF2
GO_Biological_Process_2023,Positive Regulation Of Cell Cycle Process (GO:0090068),0.42831259592897847,0.5113211016660383,0,0,1.1740858240106862,0.995509701521575,PLSCR1;TPR;CDCA8;WIZ;PKP4
GO_Biological_Process_2023,Notch Signaling Pathway (GO:0007219),0.42942016687465473,0.5114632832686615,0,0,1.3963617628408371,1.180371728599051,GMDS;HES1
GO_Biological_Process_2023,Carbohydrate Catabolic Process (GO:0016052),0.42942016687465473,0.5114632832686615,0,0,1.3963617628408371,1.180371728599051,ENOSF1;HK2
GO_Biological_Process_2023,Negative Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901991),0.42942016687465473,0.5114632832686615,0,0,1.3963617628408371,1.180371728599051,DLG1;CDC73
GO_Biological_Process_2023,Negative Regulation Of Secretion By Cell (GO:1903531),0.42942016687465473,0.5114632832686615,0,0,1.3963617628408371,1.180371728599051,VAMP8;PNKD
GO_Biological_Process_2023,Regulation Of Glycolytic Process (GO:0006110),0.42942016687465473,0.5114632832686615,0,0,1.3963617628408371,1.180371728599051,ARL2;NUPR1
GO_Biological_Process_2023,Regulation Of Microtubule Cytoskeleton Organization (GO:0070507),0.42942016687465473,0.5114632832686615,0,0,1.3963617628408371,1.180371728599051,GSK3B;MAPT
GO_Biological_Process_2023,Skeletal Muscle Tissue Development (GO:0007519),0.42942016687465473,0.5114632832686615,0,0,1.3963617628408371,1.180371728599051,RYR1;IGSF8
GO_Biological_Process_2023,Negative Regulation Of Immune Response (GO:0050777),0.43184921357005757,0.5141873279259528,0,0,1.2634298632791474,1.060875264318118,YES1;DHX58;TRIM27
GO_Biological_Process_2023,Sensory Organ Development (GO:0007423),0.44149025319072643,0.5242705025133969,0,0,1.2436534476262247,1.0168102326948472,SALL2;SIPA1L3;ATF6
GO_Biological_Process_2023,Double-Strand Break Repair Via Nonhomologous End Joining (GO:0006303),0.4418975736440192,0.5242705025133969,0,0,1.360518999073216,1.1111047890183792,PSMD14;SETMAR
GO_Biological_Process_2023,Negative Regulation Of Proteolysis (GO:0045861),0.4418975736440192,0.5242705025133969,0,0,1.360518999073216,1.1111047890183792,CSTA;ECM1
GO_Biological_Process_2023,Positive Regulation Of T Cell Mediated Immunity (GO:0002711),0.4418975736440192,0.5242705025133969,0,0,1.360518999073216,1.1111047890183792,CD55;HSPD1
GO_Biological_Process_2023,Positive Regulation Of Ossification (GO:0045778),0.4418975736440192,0.5242705025133969,0,0,1.360518999073216,1.1111047890183792,TFAP2A;ISG15
GO_Biological_Process_2023,Synaptic Vesicle Exocytosis (GO:0016079),0.4418975736440192,0.5242705025133969,0,0,1.360518999073216,1.1111047890183792,UNC13B;SYT7
GO_Biological_Process_2023,Positive Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090100),0.44686244828137983,0.5242705025133969,0,0,1.179185520361991,0.949839188378675,STK11;LRG1;INHBB;ACVR1B
GO_Biological_Process_2023,DNA Biosynthetic Process (GO:0071897),0.4469760661958503,0.5242705025133969,0,0,1.7685477802859293,1.424123505051593,POLDIP2
GO_Biological_Process_2023,Apoptotic Nuclear Changes (GO:0030262),0.4469760661958503,0.5242705025133969,0,0,1.7685477802859293,1.424123505051593,DNASE2
GO_Biological_Process_2023,Cellular Response To Fatty Acid (GO:0071398),0.4469760661958503,0.5242705025133969,0,0,1.7685477802859293,1.424123505051593,FFAR2
GO_Biological_Process_2023,Cellular Response To Gamma Radiation (GO:0071480),0.4469760661958503,0.5242705025133969,0,0,1.7685477802859293,1.424123505051593,TSPYL5
GO_Biological_Process_2023,Central Nervous System Neuron Development (GO:0021954),0.4469760661958503,0.5242705025133969,0,0,1.7685477802859293,1.424123505051593,MAPT
GO_Biological_Process_2023,Diol Biosynthetic Process (GO:0034312),0.4469760661958503,0.5242705025133969,0,0,1.7685477802859293,1.424123505051593,SPTSSA
GO_Biological_Process_2023,Establishment Of Melanosome Localization (GO:0032401),0.4469760661958503,0.5242705025133969,0,0,1.7685477802859293,1.424123505051593,MREG
GO_Biological_Process_2023,Intracellular Cholesterol Transport (GO:0032367),0.4469760661958503,0.5242705025133969,0,0,1.7685477802859293,1.424123505051593,SYT7
GO_Biological_Process_2023,Intraciliary Anterograde Transport (GO:0035720),0.4469760661958503,0.5242705025133969,0,0,1.7685477802859293,1.424123505051593,IFT74
GO_Biological_Process_2023,Membrane Depolarization During Cardiac Muscle Cell Action Potential (GO:0086012),0.4469760661958503,0.5242705025133969,0,0,1.7685477802859293,1.424123505051593,TRPM4
GO_Biological_Process_2023,Negative Regulation Of Chemokine Production (GO:0032682),0.4469760661958503,0.5242705025133969,0,0,1.7685477802859293,1.424123505051593,OAS1
GO_Biological_Process_2023,Negative Regulation Of Inflammatory Response To Antigenic Stimulus (GO:0002862),0.4469760661958503,0.5242705025133969,0,0,1.7685477802859293,1.424123505051593,YES1
